solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper
1635721458409799680,Gaia DR2 4062354925588504064,4062354925588504064,262641676,2015.5,270.07568616645443,0.3625816776845061,-29.17585954687225,0.32008190636297973,-0.3900000597564425,0.3870781944788048,-1.0075486,-5.204207348751912,0.7203406797796391,-9.519983117948215,0.5872837868830525,0.17027526,-0.3149358,-0.11935234,-0.27540058,-0.2628263,-0.2318253,-0.3161067,-0.05085617,0.13398898,-0.023743872,111,0,110,1,15.897823,542.9563,1.8706975662549152,21.286125848846233,31,false,0.19834149,1.570297815856514,0.07003250253900342,0.025221763,13,9,0.6405441,0,13,false,109,1132.040280332929,9.517570589942837,118.94215,18.05371,7,968.4856255245318,49.240963858282555,19.668291,17.886156,6,2538.736975405718,23.116648877335304,109.82288,16.250376,3.0981429,0,1.6357803,-0.16755486,1.8033352,,,0,,,,NOT_AVAILABLE,1.4237362034669694,-2.885679749066267,270.06642979911055,-5.736596169942068,,,,,,,,,,,,,,,,,
1635721458409799680,Gaia DR2 4062354105016831744,4062354105016831744,947731648,2015.5,270.00852274813155,0.2981623247895928,-29.202386410458526,0.2687280762844445,1.6273789685265465,0.2907823224256466,5.596554,-3.2968215464229758,0.5847185596887557,-5.857094079824171,0.4780322695025188,0.40521312,0.05674926,-0.38899207,-0.49793187,-0.255547,-0.44204617,-0.49128821,-0.19079717,0.08768246,0.41351753,152,0,152,0,6.410738,285.55685,1.2147242409111882,5.5821016793155565,31,false,0.2691133,1.5980203023177115,0.06104384836529885,0.141988,18,10,0.6109323,0,18,false,150,798.7138866370702,3.15982661888995,252.77142,18.432388,6,785.724821089248,35.15677949583082,22.349169,18.113213,7,1561.5827893156393,63.58945899802876,24.557259,16.778008,2.9388592,0,1.3352051,-0.31917572,1.6543808,,,0,,,,NOT_AVAILABLE,1.3715982467496466,-2.8478626938076808,270.00749082144125,-5.763105799138955,,,,,,,,,,,,,,,,,
1635721458409799680,Gaia DR2 4062354860932078208,4062354860932078208,473865824,2015.5,270.1105547420594,1.037996137328301,-29.16950954369901,1.0570111219450384,,,,,,,,0.60612035,,,,,,,,,,76,0,67,9,15.010942,421.97458,3.28365628246374,26.00031335479349,3,false,0.06668262,,,0.1732973,8,7,1.8576344,0,9,false,76,570.7769021789433,17.084420958139308,33.409203,18.7972,0,,,,,0,,,,,,0,,,,,,0,,,,NOT_AVAILABLE,1.4443409601125563,-2.9089990377452004,270.0970326673848,-5.730265953202953,,,,,,,,,,,,,,,,,
1635721458409799680,Gaia DR2 4062354551695201664,4062354551695201664,236932912,2015.5,269.984332219605,0.5040349479834157,-29.163365232444978,0.4436948836137686,2.3324469372982177,0.4408658195883256,5.290605,-0.532038031659749,0.7547714239573758,-3.27797372016393,0.65596726328099,0.678907,-0.4110194,-0.45262617,-0.57729775,-0.43715143,-0.44314766,-0.65973645,-0.046459604,0.18503618,0.34869936,104,0,104,0,4.4261127,174.28038,1.2536639753496768,3.5318088876566365,31,false,0.22531231,1.6618053920067182,0.09875766531351943,0.24945825,12,9,0.87945205,0,12,false,103,577.246600914775,3.1412802975169427,183.76157,18.784962,0,,,,,0,,,,,,2,,,,,,0,,,,NOT_AVAILABLE,1.3950639597619987,-2.81018767252773,269.9862633122153,-5.724085145473799,,,,,,,,,,,,,,,,,
1635721458409799680,Gaia DR2 4062354306920957440,4062354306920957440,118466456,2015.5,270.0203963750861,1.4152043199631719,-29.176852659308523,1.4963411323019062,,,,,,,,0.88196987,,,,,,,,,,53,0,53,0,2.6049724,77.3943,0.9814792333442186,1.5651392479371042,3,false,0.27251026,,,-0.12627421,6,5,4.152988,0,7,false,53,733.941046371522,8.341938761189692,87.98207,18.524212,0,,,,,0,,,,,,2,,,,,,0,,,,NOT_AVAILABLE,1.3989483766874564,-2.8442244499353966,270.0179116390428,-5.737573095096144,,,,,,,,,,,,,,,,,
1635721458409799680,Gaia DR2 4062354895291874176,4062354895291874176,59233228,2015.5,270.07308210239574,0.4691247218601513,-29.195586380655882,0.40660078418716816,-0.0970132192321966,0.47058172241702767,-0.20615594,1.1369177441676819,1.0862597016882958,-5.037901938617525,0.880759258194425,-0.13317914,-0.11520576,0.10006298,-0.3598431,-0.23439385,-0.39469206,-0.026906256,0.16237244,-0.045487605,-0.20803902,105,0,105,0,21.67975,823.9605,2.5773847336252094,43.717446635325636,31,false,0.12886982,1.509143644138331,0.10739599527246836,-0.09231894,12,8,1.0037572,0,12,false,105,1502.7792947009875,10.725658730727144,140.11067,17.746128,8,991.0760984374804,72.05056900265178,13.755285,17.86112,9,2998.917668128677,156.84376888623115,19.120413,16.06951,2.6550763,0,1.7916107,0.11499214,1.6766186,,,0,,,,NOT_AVAILABLE,1.4054449596204373,-2.8934641716085663,270.06413456292137,-5.756321820847615,,,,,,,,,,,,,,,,,
1635721458409799680,Gaia DR2 4062354272560644352,4062354272560644352,1088550131,2015.5,270.00418651693997,0.48710329618629017,-29.186827537309863,0.4525758292235825,2.283040370840639,0.4227496846691206,5.4004545,-5.069738599959655,1.0462799042965905,-2.756255438168539,0.853847177842588,0.4459434,0.013334348,-0.44687456,-0.50325614,0.004357323,-0.5188678,-0.49632284,-0.1724627,0.00579428,0.40779036,103,0,103,0,10.8854065,341.5048,2.207883499112711,16.034144728614063,31,false,0.1401144,1.6384061168562472,0.11153901373237332,0.12157553,12,9,1.0887353,0,12,false,106,757.8882746550614,5.4421497388651865,139.26266,18.489353,2,953.7945854510267,143.58300971791527,6.6428094,17.902752,2,2571.2923000979426,147.1193909546818,17.477589,16.236542,4.651196,0,1.6662102,-0.58660126,2.2528114,,,0,,,,NOT_AVAILABLE,1.3832547934329082,-2.836868752050298,270.0036869474,-5.747546757754069,,,,,,,,,,,,,,,,,
1635721458409799680,Gaia DR2 4062354173676307328,4062354173676307328,544275065,2015.5,270.00699039882875,0.3918165939665133,-29.193458612432504,0.35886920690121393,-0.338203520406799,0.36855198197341316,-0.9176549,-4.518030517479269,0.8229048452674289,-8.155260148888672,0.6353893722823938,0.4595072,0.05405171,-0.37477276,-0.5413995,-0.35278425,-0.5454793,-0.36898905,0.12250702,-0.16398574,0.15104663,116,0,115,1,4.72125,194.96072,1.3532911823160378,6.022781150826209,31,false,0.24162737,1.5319265131100772,0.08599263629563492,0.1749792,13,8,0.80021703,0,13,false,114,675.8817931117659,3.8432084222483587,175.86394,18.61369,7,628.4132828170175,52.35712018128068,12.002441,18.355774,5,1742.4157630238903,53.03416501084044,32.85459,16.65904,3.507757,1,1.6967335,-0.2579155,1.954649,,,0,,,,NOT_AVAILABLE,1.3787007096181487,-2.842279309268638,270.00614687459455,-5.754177928584547,,,,,,,,,,,,,,,,,
1635721458409799680,Gaia DR2 4062354581991674496,4062354581991674496,272137532,2015.5,269.99979236461155,2.9974098957549953,-29.153215518665796,2.6351787664190534,,,,,,,,0.8679424,,,,,,,,,,82,0,75,7,18.06328,572.3332,6.573060297583466,39.74794394463509,3,false,0.020021087,,,0.31865418,10,8,7.996972,0,10,false,82,423.08125527934374,8.89790714477414,47.5484,19.122307,0,,,,,0,,,,,,0,,,,,,0,,,,NOT_AVAILABLE,1.4105874809096794,-2.8168879935738715,269.9998312737753,-5.713934685445066,,,,,,,,,,,,,,,,,
1635721458409799680,Gaia DR2 4062354517335268992,4062354517335268992,136068766,2015.5,270.01523013808804,0.8512255392165796,-29.167585554769694,0.8125135070420247,,,,,,,,0.82902116,,,,,,,,,,114,0,105,9,8.636246,277.28793,2.367235110173335,25.51571139522695,3,false,0.13681908,,,0.15891908,12,8,2.0119581,0,13,false,113,959.1109130808965,7.915707425084474,121.165535,18.233694,4,1013.1369828919884,65.33711041504382,15.506302,17.837217,9,2328.907324637363,46.580395244072314,49.997585,16.34404,3.4845233,0,1.4931774,-0.39647675,1.8896542,,,0,,,,NOT_AVAILABLE,1.404773047089104,-2.8357165511788147,270.01337917804585,-5.728305429478438,,,,,,,,,,,,,,,,,
